rank,entry,contestant,wins,teams_remaining,optimal_win_path_prob,optimal_ev_path_score,survival_prob,fair_value,predicted_next_picks
1,SYNTH-10741,SYNTH-10741,0,32,0.001319,0.0,0.00048,7500.98,BUF 50%; NE 13%; IND 9%
18427,SYNTH-13841,SYNTH-13841,0,32,0.001319,0.0,0.0,0.0,BUF 41%; NE 12%; BAL 9%
18428,SYNTH-10719,SYNTH-10719,0,32,0.001319,0.0,0.0,0.0,BUF 37%; NE 14%; IND 9%
18429,SYNTH-10715,SYNTH-10715,0,32,0.001319,0.0,0.0,0.0,BUF 45%; NE 14%; IND 9%
18430,SYNTH-02025,SYNTH-02025,0,32,0.001319,0.0,0.0,0.0,BUF 29%; NE 11%; IND 8%
18431,SYNTH-02018,SYNTH-02018,0,32,0.001319,0.0,0.0,0.0,BUF 37%; NE 13%; IND 9%
18432,SYNTH-02017,SYNTH-02017,0,32,0.001319,0.0,0.0,0.0,BUF 45%; IND 12%; NE 10%
18433,SYNTH-22080,SYNTH-22080,0,32,0.001319,0.0,0.0,0.0,BUF 31%; NE 11%; BAL 9%
18434,SYNTH-22078,SYNTH-22078,0,32,0.001319,0.0,0.0,0.0,BUF 38%; NE 13%; IND 9%
18435,SYNTH-22070,SYNTH-22070,0,32,0.001319,0.0,0.0,0.0,BUF 32%; NE 12%; IND 9%
18436,SYNTH-12288,SYNTH-12288,0,32,0.001319,0.0,0.0,0.0,BUF 40%; NE 14%; IND 8%
18437,SYNTH-13894,SYNTH-13894,0,32,0.001319,0.0,0.0,0.0,BUF 38%; NE 17%; SF 7%
18438,SYNTH-13893,SYNTH-13893,0,32,0.001319,0.0,0.0,0.0,BUF 46%; NE 14%; IND 8%
18439,SYNTH-13890,SYNTH-13890,0,32,0.001319,0.0,0.0,0.0,BUF 46%; NE 15%; IND 9%
18440,SYNTH-13889,SYNTH-13889,0,32,0.001319,0.0,0.0,0.0,BUF 41%; NE 11%; IND 10%
18441,SYNTH-10663,SYNTH-10663,0,32,0.001319,0.0,0.0,0.0,BUF 43%; NE 12%; IND 9%
18442,SYNTH-22019,SYNTH-22019,0,32,0.001319,0.0,0.0,0.0,BUF 36%; NE 12%; IND 9%
18443,SYNTH-22018,SYNTH-22018,0,32,0.001319,0.0,0.0,0.0,BUF 43%; NE 13%; IND 10%
18444,SYNTH-22017,SYNTH-22017,0,32,0.001319,0.0,0.0,0.0,BUF 43%; NE 13%; IND 9%
18445,SYNTH-22016,SYNTH-22016,0,32,0.001319,0.0,0.0,0.0,BUF 47%; IND 11%; NE 11%
18446,SYNTH-22010,SYNTH-22010,0,32,0.001319,0.0,0.0,0.0,BUF 52%; NE 12%; IND 11%
18447,SYNTH-22009,SYNTH-22009,0,32,0.001319,0.0,0.0,0.0,BUF 31%; NE 12%; IND 9%
18448,SYNTH-13878,SYNTH-13878,0,32,0.001319,0.0,0.0,0.0,BUF 26%; NE 11%; IND 8%
18449,SYNTH-02110,SYNTH-02110,0,32,0.001319,0.0,0.0,0.0,BUF 38%; NE 12%; IND 10%
18450,SYNTH-02108,SYNTH-02108,0,32,0.001319,0.0,0.0,0.0,BUF 39%; NE 13%; IND 9%
18451,SYNTH-02106,SYNTH-02106,0,32,0.001319,0.0,0.0,0.0,BUF 31%; NE 13%; IND 7%
18452,SYNTH-13922,SYNTH-13922,0,32,0.001319,0.0,0.0,0.0,BUF 44%; NE 12%; IND 10%
18453,SYNTH-13921,SYNTH-13921,0,32,0.001319,0.0,0.0,0.0,BUF 40%; IND 11%; NE 10%
18454,SYNTH-13919,SYNTH-13919,0,32,0.001319,0.0,0.0,0.0,BUF 38%; IND 11%; NE 10%
18455,SYNTH-13918,SYNTH-13918,0,32,0.001319,0.0,0.0,0.0,BUF 43%; NE 12%; IND 10%
18456,SYNTH-13916,SYNTH-13916,0,32,0.001319,0.0,0.0,0.0,BUF 27%; NE 12%; IND 7%
18457,SYNTH-13914,SYNTH-13914,0,32,0.001319,0.0,0.0,0.0,BUF 39%; NE 15%; IND 8%
18458,SYNTH-13913,SYNTH-13913,0,32,0.001319,0.0,0.0,0.0,BUF 40%; NE 12%; IND 10%
18459,SYNTH-13912,SYNTH-13912,0,32,0.001319,0.0,0.0,0.0,BUF 49%; IND 11%; NE 10%
18460,SYNTH-22008,SYNTH-22008,0,32,0.001319,0.0,0.0,0.0,BUF 42%; NE 12%; IND 10%
18461,SYNTH-13876,SYNTH-13876,0,32,0.001319,0.0,0.0,0.0,BUF 48%; NE 14%; IND 9%
18462,SYNTH-10688,SYNTH-10688,0,32,0.001319,0.0,0.0,0.0,BUF 41%; NE 12%; IND 10%
18463,SYNTH-10685,SYNTH-10685,0,32,0.001319,0.0,0.0,0.0,BUF 25%; NE 11%; IND 7%
18464,SYNTH-10678,SYNTH-10678,0,32,0.001319,0.0,0.0,0.0,BUF 41%; NE 13%; IND 9%
18465,SYNTH-02076,SYNTH-02076,0,32,0.001319,0.0,0.0,0.0,BUF 30%; NE 12%; IND 8%
18466,SYNTH-02072,SYNTH-02072,0,32,0.001319,0.0,0.0,0.0,BUF 48%; NE 12%; IND 9%
18467,SYNTH-02070,SYNTH-02070,0,32,0.001319,0.0,0.0,0.0,BUF 39%; NE 11%; BAL 9%
18468,SYNTH-02068,SYNTH-02068,0,32,0.001319,0.0,0.0,0.0,BUF 36%; NE 11%; IND 10%
18469,SYNTH-22044,SYNTH-22044,0,32,0.001319,0.0,0.0,0.0,BUF 35%; NE 14%; IND 8%
18470,SYNTH-22041,SYNTH-22041,0,32,0.001319,0.0,0.0,0.0,BUF 49%; IND 12%; NE 10%
18471,SYNTH-22037,SYNTH-22037,0,32,0.001319,0.0,0.0,0.0,BUF 42%; NE 12%; IND 10%
18472,SYNTH-13896,SYNTH-13896,0,32,0.001319,0.0,0.0,0.0,BUF 30%; NE 12%; BAL 8%
18473,SYNTH-02093,SYNTH-02093,0,32,0.001319,0.0,0.0,0.0,BUF 57%; NE 11%; IND 9%
18474,SYNTH-02088,SYNTH-02088,0,32,0.001319,0.0,0.0,0.0,BUF 38%; NE 14%; IND 9%
18475,SYNTH-02084,SYNTH-02084,0,32,0.001319,0.0,0.0,0.0,BUF 51%; NE 15%; IND 9%
18476,SYNTH-02083,SYNTH-02083,0,32,0.001319,0.0,0.0,0.0,BUF 43%; NE 11%; IND 10%
18477,SYNTH-02081,SYNTH-02081,0,32,0.001319,0.0,0.0,0.0,BUF 39%; NE 14%; IND 9%
18478,SYNTH-22026,SYNTH-22026,0,32,0.001319,0.0,0.0,0.0,BUF 37%; NE 14%; IND 9%
18479,SYNTH-22024,SYNTH-22024,0,32,0.001319,0.0,0.0,0.0,BUF 36%; NE 11%; IND 10%
18480,SYNTH-22022,SYNTH-22022,0,32,0.001319,0.0,0.0,0.0,BUF 45%; NE 13%; IND 10%
18481,SYNTH-22020,SYNTH-22020,0,32,0.001319,0.0,0.0,0.0,BUF 34%; NE 10%; IND 10%
18482,SYNTH-10642,SYNTH-10642,0,32,0.001319,0.0,0.0,0.0,BUF 48%; NE 13%; IND 9%
18483,SYNTH-10641,SYNTH-10641,0,32,0.001319,0.0,0.0,0.0,BUF 40%; NE 12%; BAL 9%
18484,SYNTH-13897,SYNTH-13897,0,32,0.001319,0.0,0.0,0.0,BUF 31%; NE 11%; BAL 10%
18485,SYNTH-02096,SYNTH-02096,0,32,0.001319,0.0,0.0,0.0,BUF 54%; NE 11%; IND 11%
18486,SYNTH-14706,SYNTH-14706,0,32,0.001319,0.0,0.0,0.0,BUF 42%; NE 14%; IND 9%
18487,SYNTH-09808,SYNTH-09808,0,32,0.001319,0.0,0.0,0.0,BUF 36%; NE 14%; IND 8%
18488,SYNTH-09807,SYNTH-09807,0,32,0.001319,0.0,0.0,0.0,BUF 55%; IND 12%; NE 11%
18489,SYNTH-09805,SYNTH-09805,0,32,0.001319,0.0,0.0,0.0,BUF 41%; NE 11%; IND 10%
18490,SYNTH-09799,SYNTH-09799,0,32,0.001319,0.0,0.0,0.0,BUF 49%; NE 12%; IND 10%
18491,SYNTH-09795,SYNTH-09795,0,32,0.001319,0.0,0.0,0.0,BUF 42%; NE 12%; IND 10%
18492,SYNTH-03175,SYNTH-03175,0,32,0.001319,0.0,0.0,0.0,BUF 38%; NE 12%; IND 9%
18493,SYNTH-21035,SYNTH-21035,0,32,0.001319,0.0,0.0,0.0,BUF 33%; NE 11%; IND 9%
18494,SYNTH-21034,SYNTH-21034,0,32,0.001319,0.0,0.0,0.0,BUF 47%; NE 12%; IND 10%
18495,SYNTH-21032,SYNTH-21032,0,32,0.001319,0.0,0.0,0.0,BUF 34%; NE 11%; IND 10%
18496,SYNTH-21029,SYNTH-21029,0,32,0.001319,0.0,0.0,0.0,BUF 41%; NE 12%; IND 10%
18497,SYNTH-02611,SYNTH-02611,0,32,0.001319,0.0,0.0,0.0,BUF 35%; NE 13%; IND 8%
18498,SYNTH-03193,SYNTH-03193,0,32,0.001319,0.0,0.0,0.0,BUF 37%; NE 11%; IND 10%
18499,SYNTH-09763,SYNTH-09763,0,32,0.001319,0.0,0.0,0.0,BUF 36%; NE 15%; IND 8%
18500,SYNTH-14736,SYNTH-14736,0,32,0.001319,0.0,0.0,0.0,BUF 38%; NE 14%; IND 8%
18501,SYNTH-14732,SYNTH-14732,0,32,0.001319,0.0,0.0,0.0,BUF 41%; NE 13%; IND 8%
18502,SYNTH-14726,SYNTH-14726,0,32,0.001319,0.0,0.0,0.0,BUF 40%; NE 11%; IND 10%
18503,SYNTH-14722,SYNTH-14722,0,32,0.001319,0.0,0.0,0.0,BUF 44%; NE 14%; IND 9%
18504,SYNTH-14721,SYNTH-14721,0,32,0.001319,0.0,0.0,0.0,BUF 30%; NE 13%; IND 8%
18505,SYNTH-23938,SYNTH-23938,0,32,0.001319,0.0,0.0,0.0,BUF 38%; NE 12%; IND 10%
18506,SYNTH-09791,SYNTH-09791,0,32,0.001319,0.0,0.0,0.0,BUF 45%; NE 11%; IND 11%
18507,SYNTH-09786,SYNTH-09786,0,32,0.001319,0.0,0.0,0.0,BUF 31%; NE 10%; IND 9%
18508,SYNTH-03187,SYNTH-03187,0,32,0.001319,0.0,0.0,0.0,BUF 38%; NE 15%; IND 7%
18509,SYNTH-03199,SYNTH-03199,0,32,0.001319,0.0,0.0,0.0,BUF 25%; NE 10%; IND 8%
18510,SYNTH-03156,SYNTH-03156,0,32,0.001319,0.0,0.0,0.0,BUF 43%; NE 13%; IND 10%
18511,SYNTH-03153,SYNTH-03153,0,32,0.001319,0.0,0.0,0.0,BUF 45%; IND 11%; NE 9%
18512,SYNTH-21072,SYNTH-21072,0,32,0.001319,0.0,0.0,0.0,BUF 25%; NE 10%; IND 8%
18513,SYNTH-21071,SYNTH-21071,0,32,0.001319,0.0,0.0,0.0,BUF 39%; NE 14%; IND 9%
18514,SYNTH-21070,SYNTH-21070,0,32,0.001319,0.0,0.0,0.0,BUF 38%; NE 13%; IND 9%
18515,SYNTH-21068,SYNTH-21068,0,32,0.001319,0.0,0.0,0.0,BUF 48%; IND 11%; NE 10%
18516,SYNTH-21064,SYNTH-21064,0,32,0.001319,0.0,0.0,0.0,BUF 29%; NE 11%; IND 9%
18517,SYNTH-21063,SYNTH-21063,0,32,0.001319,0.0,0.0,0.0,BUF 36%; NE 14%; IND 8%
18518,SYNTH-21060,SYNTH-21060,0,32,0.001319,0.0,0.0,0.0,BUF 37%; NE 14%; IND 8%
18519,SYNTH-21059,SYNTH-21059,0,32,0.001319,0.0,0.0,0.0,BUF 44%; IND 12%; NE 10%
18520,SYNTH-21058,SYNTH-21058,0,32,0.001319,0.0,0.0,0.0,BUF 40%; NE 13%; IND 9%
18521,SYNTH-14714,SYNTH-14714,0,32,0.001319,0.0,0.0,0.0,BUF 37%; NE 13%; IND 8%
18522,SYNTH-21048,SYNTH-21048,0,32,0.001319,0.0,0.0,0.0,BUF 48%; NE 15%; IND 9%
18523,SYNTH-21043,SYNTH-21043,0,32,0.001319,0.0,0.0,0.0,BUF 50%; NE 11%; IND 10%
18524,SYNTH-03184,SYNTH-03184,0,32,0.001319,0.0,0.0,0.0,BUF 41%; NE 11%; IND 10%
18525,SYNTH-03183,SYNTH-03183,0,32,0.001319,0.0,0.0,0.0,BUF 42%; NE 13%; IND 9%
18526,SYNTH-03181,SYNTH-03181,0,32,0.001319,0.0,0.0,0.0,BUF 39%; NE 13%; IND 8%
18527,SYNTH-03179,SYNTH-03179,0,32,0.001319,0.0,0.0,0.0,BUF 31%; NE 11%; BAL 10%
18528,SYNTH-03178,SYNTH-03178,0,32,0.001319,0.0,0.0,0.0,BUF 30%; NE 11%; IND 8%
18529,SYNTH-03177,SYNTH-03177,0,32,0.001319,0.0,0.0,0.0,BUF 46%; NE 12%; IND 9%
18530,SYNTH-00079,SYNTH-00079,0,32,0.001319,0.0,0.0,0.0,BUF 43%; NE 13%; IND 9%
18531,SYNTH-14720,SYNTH-14720,0,32,0.001319,0.0,0.0,0.0,BUF 44%; IND 11%; NE 10%
18532,SYNTH-14716,SYNTH-14716,0,32,0.001319,0.0,0.0,0.0,BUF 38%; NE 12%; IND 9%
18533,SYNTH-21051,SYNTH-21051,0,32,0.001319,0.0,0.0,0.0,BUF 35%; NE 11%; IND 10%
18534,SYNTH-03223,SYNTH-03223,0,32,0.001319,0.0,0.0,0.0,BUF 32%; NE 10%; IND 9%
18535,SYNTH-03218,SYNTH-03218,0,32,0.001319,0.0,0.0,0.0,BUF 41%; NE 10%; IND 10%
18536,SYNTH-20992,SYNTH-20992,0,32,0.001319,0.0,0.0,0.0,BUF 38%; NE 12%; IND 10%
18537,SYNTH-20989,SYNTH-20989,0,32,0.001319,0.0,0.0,0.0,BUF 47%; IND 11%; NE 10%
18538,SYNTH-20988,SYNTH-20988,0,32,0.001319,0.0,0.0,0.0,BUF 38%; NE 11%; IND 9%
18539,SYNTH-20987,SYNTH-20987,0,32,0.001319,0.0,0.0,0.0,BUF 43%; NE 13%; IND 9%
18540,SYNTH-20979,SYNTH-20979,0,32,0.001319,0.0,0.0,0.0,BUF 40%; NE 12%; IND 10%
18541,SYNTH-20977,SYNTH-20977,0,32,0.001319,0.0,0.0,0.0,BUF 52%; NE 12%; IND 10%
18542,SYNTH-03246,SYNTH-03246,0,32,0.001319,0.0,0.0,0.0,BUF 44%; IND 11%; NE 11%
18543,SYNTH-03244,SYNTH-03244,0,32,0.001319,0.0,0.0,0.0,BUF 47%; NE 11%; IND 11%
18544,SYNTH-14765,SYNTH-14765,0,32,0.001319,0.0,0.0,0.0,BUF 42%; NE 10%; IND 10%
18545,SYNTH-03186,SYNTH-03186,0,32,0.001319,0.0,0.0,0.0,BUF 35%; NE 11%; IND 10%
18546,SYNTH-14762,SYNTH-14762,0,32,0.001319,0.0,0.0,0.0,BUF 48%; NE 11%; IND 10%
18547,SYNTH-23941,SYNTH-23941,0,32,0.001319,0.0,0.0,0.0,BUF 48%; NE 13%; IND 9%
18548,SYNTH-14760,SYNTH-14760,0,32,0.001319,0.0,0.0,0.0,BUF 35%; NE 11%; IND 9%
18549,SYNTH-14759,SYNTH-14759,0,32,0.001319,0.0,0.0,0.0,BUF 28%; NE 10%; IND 9%
18550,SYNTH-14757,SYNTH-14757,0,32,0.001319,0.0,0.0,0.0,BUF 31%; NE 12%; IND 8%
18551,SYNTH-14756,SYNTH-14756,0,32,0.001319,0.0,0.0,0.0,BUF 49%; NE 11%; IND 10%
18552,SYNTH-09743,SYNTH-09743,0,32,0.001319,0.0,0.0,0.0,BUF 33%; NE 13%; IND 8%
18553,SYNTH-09738,SYNTH-09738,0,32,0.001319,0.0,0.0,0.0,BUF 38%; BAL 10%; IND 10%
18554,SYNTH-03239,SYNTH-03239,0,32,0.001319,0.0,0.0,0.0,BUF 41%; NE 13%; IND 9%
18555,SYNTH-03234,SYNTH-03234,0,32,0.001319,0.0,0.0,0.0,BUF 46%; NE 12%; IND 10%
18556,SYNTH-20975,SYNTH-20975,0,32,0.001319,0.0,0.0,0.0,BUF 35%; NE 10%; IND 10%
18557,SYNTH-14764,SYNTH-14764,0,32,0.001319,0.0,0.0,0.0,BUF 43%; NE 12%; IND 9%
18558,SYNTH-21018,SYNTH-21018,0,32,0.001319,0.0,0.0,0.0,BUF 42%; NE 11%; IND 10%
18559,SYNTH-21010,SYNTH-21010,0,32,0.001319,0.0,0.0,0.0,BUF 42%; NE 13%; IND 9%
18560,SYNTH-03213,SYNTH-03213,0,32,0.001319,0.0,0.0,0.0,BUF 39%; NE 12%; IND 10%
18561,SYNTH-03212,SYNTH-03212,0,32,0.001319,0.0,0.0,0.0,BUF 34%; NE 14%; IND 8%
18562,SYNTH-03211,SYNTH-03211,0,32,0.001319,0.0,0.0,0.0,BUF 47%; IND 11%; NE 11%
18563,SYNTH-03209,SYNTH-03209,0,32,0.001319,0.0,0.0,0.0,BUF 39%; NE 12%; IND 9%
18564,SYNTH-03208,SYNTH-03208,0,32,0.001319,0.0,0.0,0.0,BUF 51%; NE 12%; IND 10%
18565,SYNTH-03203,SYNTH-03203,0,32,0.001319,0.0,0.0,0.0,BUF 44%; NE 11%; IND 10%
18566,SYNTH-21005,SYNTH-21005,0,32,0.001319,0.0,0.0,0.0,BUF 42%; NE 14%; IND 9%
18567,SYNTH-21003,SYNTH-21003,0,32,0.001319,0.0,0.0,0.0,BUF 31%; NE 11%; IND 8%
18568,SYNTH-21002,SYNTH-21002,0,32,0.001319,0.0,0.0,0.0,BUF 27%; NE 12%; BAL 7%
18569,SYNTH-09767,SYNTH-09767,0,32,0.001319,0.0,0.0,0.0,BUF 35%; NE 13%; IND 9%
18570,SYNTH-20997,SYNTH-20997,0,32,0.001319,0.0,0.0,0.0,BUF 39%; IND 11%; NE 10%
18571,SYNTH-20995,SYNTH-20995,0,32,0.001319,0.0,0.0,0.0,BUF 46%; BAL 11%; IND 10%
18572,SYNTH-03227,SYNTH-03227,0,32,0.001319,0.0,0.0,0.0,BUF 33%; NE 14%; IND 7%
18573,SYNTH-03226,SYNTH-03226,0,32,0.001319,0.0,0.0,0.0,BUF 38%; IND 10%; NE 10%
18574,SYNTH-03224,SYNTH-03224,0,32,0.001319,0.0,0.0,0.0,BUF 32%; NE 12%; IND 8%
18575,SYNTH-09731,SYNTH-09731,0,32,0.001319,0.0,0.0,0.0,BUF 35%; NE 13%; IND 8%
18576,SYNTH-14750,SYNTH-14750,0,32,0.001319,0.0,0.0,0.0,BUF 35%; NE 14%; IND 8%
18577,SYNTH-14742,SYNTH-14742,0,32,0.001319,0.0,0.0,0.0,BUF 43%; NE 11%; IND 10%
18578,SYNTH-09759,SYNTH-09759,0,32,0.001319,0.0,0.0,0.0,BUF 45%; NE 12%; IND 10%
18579,SYNTH-09754,SYNTH-09754,0,32,0.001319,0.0,0.0,0.0,BUF 23%; NE 10%; BAL 8%
18580,SYNTH-09776,SYNTH-09776,0,32,0.001319,0.0,0.0,0.0,BUF 43%; NE 13%; IND 9%
18581,SYNTH-21000,SYNTH-21000,0,32,0.001319,0.0,0.0,0.0,BUF 40%; NE 15%; IND 8%
18582,SYNTH-09874,SYNTH-09874,0,32,0.001319,0.0,0.0,0.0,BUF 48%; NE 14%; IND 9%
18583,SYNTH-09873,SYNTH-09873,0,32,0.001319,0.0,0.0,0.0,BUF 40%; NE 11%; IND 10%
18584,SYNTH-17499,SYNTH-17499,0,32,0.001319,0.0,0.0,0.0,BUF 39%; NE 12%; IND 9%
18585,SYNTH-03089,SYNTH-03089,0,32,0.001319,0.0,0.0,0.0,BUF 28%; NE 12%; IND 8%
18586,SYNTH-21136,SYNTH-21136,0,32,0.001319,0.0,0.0,0.0,BUF 49%; NE 13%; IND 10%
18587,SYNTH-21135,SYNTH-21135,0,32,0.001319,0.0,0.0,0.0,BUF 38%; NE 13%; IND 9%
18588,SYNTH-21129,SYNTH-21129,0,32,0.001319,0.0,0.0,0.0,BUF 29%; NE 12%; IND 8%
18589,SYNTH-17501,SYNTH-17501,0,32,0.001319,0.0,0.0,0.0,BUF 28%; NE 12%; IND 7%
18590,SYNTH-03115,SYNTH-03115,0,32,0.001319,0.0,0.0,0.0,BUF 44%; NE 12%; IND 10%
18591,SYNTH-03112,SYNTH-03112,0,32,0.001319,0.0,0.0,0.0,BUF 36%; NE 11%; IND 9%
18592,SYNTH-09869,SYNTH-09869,0,32,0.001319,0.0,0.0,0.0,BUF 36%; NE 11%; IND 10%
18593,SYNTH-03157,SYNTH-03157,0,32,0.001319,0.0,0.0,0.0,BUF 40%; NE 10%; IND 10%
18594,SYNTH-09865,SYNTH-09865,0,32,0.001319,0.0,0.0,0.0,BUF 42%; NE 16%; IND 8%
18595,SYNTH-09861,SYNTH-09861,0,32,0.001319,0.0,0.0,0.0,BUF 50%; NE 12%; IND 10%
18596,SYNTH-09860,SYNTH-09860,0,32,0.001319,0.0,0.0,0.0,BUF 41%; NE 12%; IND 10%
18597,SYNTH-14670,SYNTH-14670,0,32,0.001319,0.0,0.0,0.0,BUF 36%; NE 11%; IND 10%
18598,SYNTH-14666,SYNTH-14666,0,32,0.001319,0.0,0.0,0.0,BUF 41%; NE 11%; IND 9%
18599,SYNTH-14665,SYNTH-14665,0,32,0.001319,0.0,0.0,0.0,BUF 43%; IND 11%; NE 10%
18600,SYNTH-14658,SYNTH-14658,0,32,0.001319,0.0,0.0,0.0,BUF 35%; NE 12%; IND 8%
18601,SYNTH-14654,SYNTH-14654,0,32,0.001319,0.0,0.0,0.0,BUF 34%; NE 13%; IND 8%
18602,SYNTH-03110,SYNTH-03110,0,32,0.001319,0.0,0.0,0.0,BUF 38%; NE 11%; IND 11%
18603,SYNTH-03108,SYNTH-03108,0,32,0.001319,0.0,0.0,0.0,BUF 44%; NE 15%; IND 8%
18604,SYNTH-17503,SYNTH-17503,0,32,0.001319,0.0,0.0,0.0,BUF 36%; NE 10%; IND 10%
18605,SYNTH-09868,SYNTH-09868,0,32,0.001319,0.0,0.0,0.0,BUF 26%; NE 13%; SF 7%
18606,SYNTH-09906,SYNTH-09906,0,32,0.001319,0.0,0.0,0.0,BUF 46%; IND 10%; NE 10%
18607,SYNTH-09905,SYNTH-09905,0,32,0.001319,0.0,0.0,0.0,BUF 38%; NE 10%; BAL 10%
18608,SYNTH-14612,SYNTH-14612,0,32,0.001319,0.0,0.0,0.0,BUF 51%; NE 13%; IND 10%
18609,SYNTH-14609,SYNTH-14609,0,32,0.001319,0.0,0.0,0.0,BUF 37%; NE 13%; IND 8%
18610,SYNTH-09934,SYNTH-09934,0,32,0.001319,0.0,0.0,0.0,BUF 31%; NE 14%; IND 7%
18611,SYNTH-03074,SYNTH-03074,0,32,0.001319,0.0,0.0,0.0,BUF 44%; NE 12%; IND 10%
18612,SYNTH-21151,SYNTH-21151,0,32,0.001319,0.0,0.0,0.0,BUF 44%; NE 13%; IND 10%
18613,SYNTH-21149,SYNTH-21149,0,32,0.001319,0.0,0.0,0.0,BUF 48%; IND 11%; NE 10%
18614,SYNTH-03096,SYNTH-03096,0,32,0.001319,0.0,0.0,0.0,BUF 37%; NE 11%; IND 10%
18615,SYNTH-03095,SYNTH-03095,0,32,0.001319,0.0,0.0,0.0,BUF 35%; NE 12%; IND 9%
18616,SYNTH-03094,SYNTH-03094,0,32,0.001319,0.0,0.0,0.0,BUF 41%; NE 13%; IND 9%
18617,SYNTH-09875,SYNTH-09875,0,32,0.001319,0.0,0.0,0.0,BUF 40%; BAL 11%; IND 11%
18618,SYNTH-14629,SYNTH-14629,0,32,0.001319,0.0,0.0,0.0,BUF 32%; IND 10%; NE 10%
18619,SYNTH-09899,SYNTH-09899,0,32,0.001319,0.0,0.0,0.0,BUF 24%; NE 9%; IND 8%
18620,SYNTH-09920,SYNTH-09920,0,32,0.001319,0.0,0.0,0.0,BUF 44%; NE 11%; IND 10%
18621,SYNTH-09918,SYNTH-09918,0,32,0.001319,0.0,0.0,0.0,BUF 38%; NE 13%; IND 8%
18622,SYNTH-09916,SYNTH-09916,0,32,0.001319,0.0,0.0,0.0,BUF 31%; IND 10%; NE 9%
18623,SYNTH-14649,SYNTH-14649,0,32,0.001319,0.0,0.0,0.0,BUF 33%; IND 11%; NE 9%
18624,SYNTH-14648,SYNTH-14648,0,32,0.001319,0.0,0.0,0.0,BUF 55%; NE 11%; IND 10%
18625,SYNTH-14647,SYNTH-14647,0,32,0.001319,0.0,0.0,0.0,BUF 37%; NE 14%; IND 8%
18626,SYNTH-09888,SYNTH-09888,0,32,0.001319,0.0,0.0,0.0,BUF 34%; NE 13%; IND 8%
18627,SYNTH-09886,SYNTH-09886,0,32,0.001319,0.0,0.0,0.0,BUF 32%; NE 13%; IND 8%
18628,SYNTH-09876,SYNTH-09876,0,32,0.001319,0.0,0.0,0.0,BUF 38%; NE 11%; IND 10%
18629,SYNTH-03093,SYNTH-03093,0,32,0.001319,0.0,0.0,0.0,BUF 35%; IND 11%; NE 10%
18630,SYNTH-09871,SYNTH-09871,0,32,0.001319,0.0,0.0,0.0,BUF 35%; NE 13%; IND 8%
18631,SYNTH-21087,SYNTH-21087,0,32,0.001319,0.0,0.0,0.0,BUF 41%; NE 13%; IND 9%
18632,SYNTH-21084,SYNTH-21084,0,32,0.001319,0.0,0.0,0.0,BUF 35%; IND 11%; BAL 11%
18633,SYNTH-21076,SYNTH-21076,0,32,0.001319,0.0,0.0,0.0,BUF 38%; IND 10%; NE 10%
18634,SYNTH-03151,SYNTH-03151,0,32,0.001319,0.0,0.0,0.0,BUF 29%; NE 12%; BAL 8%
18635,SYNTH-03150,SYNTH-03150,0,32,0.001319,0.0,0.0,0.0,BUF 42%; NE 11%; IND 10%
18636,SYNTH-00023,SYNTH-00023,0,32,0.001319,0.0,0.0,0.0,BUF 42%; NE 15%; IND 8%
18637,SYNTH-03144,SYNTH-03144,0,32,0.001319,0.0,0.0,0.0,BUF 51%; NE 11%; IND 10%
18638,SYNTH-03141,SYNTH-03141,0,32,0.001319,0.0,0.0,0.0,BUF 37%; NE 12%; IND 9%
18639,SYNTH-03139,SYNTH-03139,0,32,0.001319,0.0,0.0,0.0,BUF 37%; NE 11%; BAL 10%
18640,SYNTH-03166,SYNTH-03166,0,32,0.001319,0.0,0.0,0.0,BUF 44%; NE 12%; IND 9%
18641,SYNTH-21117,SYNTH-21117,0,32,0.001319,0.0,0.0,0.0,BUF 29%; NE 9%; IND 9%
18642,SYNTH-14701,SYNTH-14701,0,32,0.001319,0.0,0.0,0.0,BUF 33%; NE 14%; IND 8%
18643,SYNTH-14696,SYNTH-14696,0,32,0.001319,0.0,0.0,0.0,BUF 51%; IND 10%; BAL 9%
18644,SYNTH-09822,SYNTH-09822,0,32,0.001319,0.0,0.0,0.0,BUF 32%; NE 11%; IND 9%
18645,SYNTH-09818,SYNTH-09818,0,32,0.001319,0.0,0.0,0.0,BUF 37%; NE 11%; IND 10%
18646,SYNTH-09811,SYNTH-09811,0,32,0.001319,0.0,0.0,0.0,BUF 39%; NE 11%; IND 9%
18647,SYNTH-09810,SYNTH-09810,0,32,0.001319,0.0,0.0,0.0,BUF 32%; NE 11%; IND 9%
18648,SYNTH-09838,SYNTH-09838,0,32,0.001319,0.0,0.0,0.0,BUF 39%; BAL 11%; NE 10%
18649,SYNTH-09837,SYNTH-09837,0,32,0.001319,0.0,0.0,0.0,BUF 39%; NE 11%; IND 10%
18650,SYNTH-09835,SYNTH-09835,0,32,0.001319,0.0,0.0,0.0,BUF 47%; NE 16%; IND 8%
18651,SYNTH-09832,SYNTH-09832,0,32,0.001319,0.0,0.0,0.0,BUF 44%; NE 12%; IND 9%
18652,SYNTH-03160,SYNTH-03160,0,32,0.001319,0.0,0.0,0.0,BUF 34%; NE 13%; IND 8%
18653,SYNTH-03164,SYNTH-03164,0,32,0.001319,0.0,0.0,0.0,BUF 32%; NE 11%; IND 9%
