rank,entry,contestant,wins,teams_remaining,optimal_win_path_prob,optimal_ev_path_score,survival_prob,fair_value,predicted_next_picks
1,SYNTH-06260,SYNTH-06260,0,32,5e-05,0.0,0.00024,4930.91,CIN 82%; BUF 6%; SEA 3%
17920,SYNTH-01681,SYNTH-01681,0,32,5e-05,0.0,0.0,0.0,CIN 83%; BUF 6%; SEA 2%
17921,SYNTH-01717,SYNTH-01717,0,32,5e-05,0.0,0.0,0.0,CIN 62%; BUF 10%; SEA 5%
17922,SYNTH-01716,SYNTH-01716,0,32,5e-05,0.0,0.0,0.0,CIN 83%; BUF 6%; SEA 3%
17923,SYNTH-01715,SYNTH-01715,0,32,5e-05,0.0,0.0,0.0,CIN 80%; BUF 6%; SEA 3%
17924,SYNTH-01714,SYNTH-01714,0,32,5e-05,0.0,0.0,0.0,CIN 76%; BUF 7%; SEA 4%
17925,SYNTH-01713,SYNTH-01713,0,32,5e-05,0.0,0.0,0.0,CIN 82%; BUF 6%; SEA 3%
17926,SYNTH-01712,SYNTH-01712,0,32,5e-05,0.0,0.0,0.0,CIN 73%; BUF 9%; SEA 4%
17927,SYNTH-01711,SYNTH-01711,0,32,5e-05,0.0,0.0,0.0,CIN 71%; BUF 8%; SEA 4%
17928,SYNTH-01710,SYNTH-01710,0,32,5e-05,0.0,0.0,0.0,CIN 79%; BUF 7%; SEA 3%
17929,SYNTH-01709,SYNTH-01709,0,32,5e-05,0.0,0.0,0.0,CIN 54%; BUF 12%; SEA 6%
17930,SYNTH-01708,SYNTH-01708,0,32,5e-05,0.0,0.0,0.0,CIN 83%; BUF 6%; SEA 2%
17931,SYNTH-01694,SYNTH-01694,0,32,5e-05,0.0,0.0,0.0,CIN 83%; BUF 6%; SEA 3%
17932,SYNTH-01706,SYNTH-01706,0,32,5e-05,0.0,0.0,0.0,CIN 75%; BUF 6%; SEA 4%
17933,SYNTH-01705,SYNTH-01705,0,32,5e-05,0.0,0.0,0.0,CIN 70%; BUF 8%; SEA 4%
17934,SYNTH-01704,SYNTH-01704,0,32,5e-05,0.0,0.0,0.0,CIN 58%; BUF 11%; SEA 5%
17935,SYNTH-01703,SYNTH-01703,0,32,5e-05,0.0,0.0,0.0,CIN 67%; BUF 9%; SEA 5%
17936,SYNTH-01702,SYNTH-01702,0,32,5e-05,0.0,0.0,0.0,CIN 74%; BUF 9%; SEA 4%
17937,SYNTH-01700,SYNTH-01700,0,32,5e-05,0.0,0.0,0.0,CIN 79%; BUF 6%; SEA 3%
17938,SYNTH-01699,SYNTH-01699,0,32,5e-05,0.0,0.0,0.0,CIN 81%; BUF 7%; SEA 3%
17939,SYNTH-01697,SYNTH-01697,0,32,5e-05,0.0,0.0,0.0,CIN 76%; BUF 7%; SEA 4%
17940,SYNTH-01696,SYNTH-01696,0,32,5e-05,0.0,0.0,0.0,CIN 69%; BUF 9%; SEA 4%
17941,SYNTH-01695,SYNTH-01695,0,32,5e-05,0.0,0.0,0.0,CIN 81%; BUF 7%; SEA 3%
17942,SYNTH-01707,SYNTH-01707,0,32,5e-05,0.0,0.0,0.0,CIN 84%; BUF 7%; SEA 2%
17943,SYNTH-01644,SYNTH-01644,0,32,5e-05,0.0,0.0,0.0,CIN 48%; BUF 12%; SEA 7%
17944,SYNTH-01643,SYNTH-01643,0,32,5e-05,0.0,0.0,0.0,CIN 81%; BUF 6%; SEA 3%
17945,SYNTH-01640,SYNTH-01640,0,32,5e-05,0.0,0.0,0.0,CIN 77%; BUF 8%; SEA 3%
17946,SYNTH-01639,SYNTH-01639,0,32,5e-05,0.0,0.0,0.0,CIN 76%; BUF 7%; SEA 4%
17947,SYNTH-01638,SYNTH-01638,0,32,5e-05,0.0,0.0,0.0,CIN 75%; BUF 6%; SEA 4%
17948,SYNTH-01637,SYNTH-01637,0,32,5e-05,0.0,0.0,0.0,CIN 78%; BUF 6%; SEA 3%
17949,SYNTH-01636,SYNTH-01636,0,32,5e-05,0.0,0.0,0.0,CIN 75%; BUF 8%; SEA 4%
17950,SYNTH-01635,SYNTH-01635,0,32,5e-05,0.0,0.0,0.0,CIN 78%; BUF 6%; SEA 4%
17951,SYNTH-01634,SYNTH-01634,0,32,5e-05,0.0,0.0,0.0,CIN 79%; BUF 7%; SEA 3%
17952,SYNTH-01633,SYNTH-01633,0,32,5e-05,0.0,0.0,0.0,CIN 56%; BUF 9%; SEA 6%
17953,SYNTH-01670,SYNTH-01670,0,32,5e-05,0.0,0.0,0.0,CIN 78%; BUF 6%; SEA 3%
17954,SYNTH-01630,SYNTH-01630,0,32,5e-05,0.0,0.0,0.0,CIN 77%; BUF 7%; SEA 3%
17955,SYNTH-01628,SYNTH-01628,0,32,5e-05,0.0,0.0,0.0,CIN 78%; BUF 7%; SEA 3%
17956,SYNTH-01627,SYNTH-01627,0,32,5e-05,0.0,0.0,0.0,CIN 78%; BUF 7%; SEA 3%
17957,SYNTH-01626,SYNTH-01626,0,32,5e-05,0.0,0.0,0.0,CIN 72%; BUF 9%; SEA 4%
17958,SYNTH-01625,SYNTH-01625,0,32,5e-05,0.0,0.0,0.0,CIN 84%; BUF 6%; SEA 2%
17959,SYNTH-01624,SYNTH-01624,0,32,5e-05,0.0,0.0,0.0,CIN 71%; BUF 6%; SEA 4%
17960,SYNTH-01623,SYNTH-01623,0,32,5e-05,0.0,0.0,0.0,CIN 85%; BUF 6%; SEA 2%
17961,SYNTH-01622,SYNTH-01622,0,32,5e-05,0.0,0.0,0.0,CIN 83%; BUF 7%; SEA 2%
17962,SYNTH-01621,SYNTH-01621,0,32,5e-05,0.0,0.0,0.0,CIN 80%; BUF 6%; SEA 3%
17963,SYNTH-01620,SYNTH-01620,0,32,5e-05,0.0,0.0,0.0,CIN 79%; BUF 7%; SEA 3%
17964,SYNTH-01631,SYNTH-01631,0,32,5e-05,0.0,0.0,0.0,CIN 85%; BUF 6%; SEA 2%
17965,SYNTH-01669,SYNTH-01669,0,32,5e-05,0.0,0.0,0.0,CIN 61%; BUF 8%; SEA 5%
17966,SYNTH-01668,SYNTH-01668,0,32,5e-05,0.0,0.0,0.0,CIN 75%; BUF 6%; SEA 4%
17967,SYNTH-01667,SYNTH-01667,0,32,5e-05,0.0,0.0,0.0,CIN 76%; BUF 6%; SEA 4%
17968,SYNTH-01666,SYNTH-01666,0,32,5e-05,0.0,0.0,0.0,CIN 83%; BUF 7%; SEA 2%
17969,SYNTH-01665,SYNTH-01665,0,32,5e-05,0.0,0.0,0.0,CIN 79%; BUF 7%; SEA 3%
17970,SYNTH-01664,SYNTH-01664,0,32,5e-05,0.0,0.0,0.0,CIN 84%; BUF 6%; SEA 2%
17971,SYNTH-01662,SYNTH-01662,0,32,5e-05,0.0,0.0,0.0,CIN 72%; BUF 8%; SEA 4%
17972,SYNTH-01661,SYNTH-01661,0,32,5e-05,0.0,0.0,0.0,CIN 85%; BUF 6%; SEA 2%
17973,SYNTH-01660,SYNTH-01660,0,32,5e-05,0.0,0.0,0.0,CIN 84%; BUF 6%; SEA 2%
17974,SYNTH-01659,SYNTH-01659,0,32,5e-05,0.0,0.0,0.0,CIN 82%; BUF 6%; SEA 3%
17975,SYNTH-01645,SYNTH-01645,0,32,5e-05,0.0,0.0,0.0,CIN 75%; BUF 7%; SEA 4%
17976,SYNTH-01657,SYNTH-01657,0,32,5e-05,0.0,0.0,0.0,CIN 75%; BUF 9%; SEA 3%
17977,SYNTH-01656,SYNTH-01656,0,32,5e-05,0.0,0.0,0.0,CIN 81%; BUF 7%; SEA 3%
17978,SYNTH-01655,SYNTH-01655,0,32,5e-05,0.0,0.0,0.0,CIN 78%; BUF 8%; SEA 3%
17979,SYNTH-01654,SYNTH-01654,0,32,5e-05,0.0,0.0,0.0,CIN 82%; BUF 7%; SEA 3%
17980,SYNTH-01652,SYNTH-01652,0,32,5e-05,0.0,0.0,0.0,CIN 77%; BUF 6%; SEA 4%
17981,SYNTH-01651,SYNTH-01651,0,32,5e-05,0.0,0.0,0.0,CIN 84%; BUF 6%; SEA 2%
17982,SYNTH-01650,SYNTH-01650,0,32,5e-05,0.0,0.0,0.0,CIN 68%; BUF 9%; SEA 4%
17983,SYNTH-01649,SYNTH-01649,0,32,5e-05,0.0,0.0,0.0,CIN 77%; BUF 8%; SEA 3%
17984,SYNTH-01648,SYNTH-01648,0,32,5e-05,0.0,0.0,0.0,CIN 83%; BUF 6%; SEA 3%
17985,SYNTH-01646,SYNTH-01646,0,32,5e-05,0.0,0.0,0.0,CIN 84%; BUF 6%; SEA 2%
17986,SYNTH-01658,SYNTH-01658,0,32,5e-05,0.0,0.0,0.0,CIN 72%; BUF 8%; SEA 4%
17987,SYNTH-01792,SYNTH-01792,0,32,5e-05,0.0,0.0,0.0,CIN 85%; BUF 6%; SEA 2%
17988,SYNTH-01791,SYNTH-01791,0,32,5e-05,0.0,0.0,0.0,CIN 76%; BUF 7%; SEA 4%
17989,SYNTH-01790,SYNTH-01790,0,32,5e-05,0.0,0.0,0.0,CIN 75%; BUF 7%; SEA 4%
17990,SYNTH-01789,SYNTH-01789,0,32,5e-05,0.0,0.0,0.0,CIN 67%; BUF 9%; SEA 5%
17991,SYNTH-01788,SYNTH-01788,0,32,5e-05,0.0,0.0,0.0,CIN 72%; BUF 8%; SEA 4%
17992,SYNTH-01787,SYNTH-01787,0,32,5e-05,0.0,0.0,0.0,CIN 80%; BUF 7%; SEA 3%
17993,SYNTH-01786,SYNTH-01786,0,32,5e-05,0.0,0.0,0.0,CIN 67%; BUF 8%; SEA 5%
17994,SYNTH-01785,SYNTH-01785,0,32,5e-05,0.0,0.0,0.0,CIN 84%; BUF 6%; SEA 2%
17995,SYNTH-01784,SYNTH-01784,0,32,5e-05,0.0,0.0,0.0,CIN 69%; BUF 8%; SEA 5%
17996,SYNTH-01783,SYNTH-01783,0,32,5e-05,0.0,0.0,0.0,CIN 74%; BUF 8%; SEA 4%
17997,SYNTH-01719,SYNTH-01719,0,32,5e-05,0.0,0.0,0.0,CIN 57%; BUF 11%; SEA 6%
17998,SYNTH-01779,SYNTH-01779,0,32,5e-05,0.0,0.0,0.0,CIN 82%; BUF 7%; SEA 3%
17999,SYNTH-01778,SYNTH-01778,0,32,5e-05,0.0,0.0,0.0,CIN 85%; BUF 6%; SEA 2%
18000,SYNTH-01777,SYNTH-01777,0,32,5e-05,0.0,0.0,0.0,CIN 80%; BUF 7%; SEA 3%
18001,SYNTH-01776,SYNTH-01776,0,32,5e-05,0.0,0.0,0.0,CIN 71%; BUF 6%; SEA 4%
18002,SYNTH-01775,SYNTH-01775,0,32,5e-05,0.0,0.0,0.0,CIN 85%; BUF 6%; SEA 2%
18003,SYNTH-01773,SYNTH-01773,0,32,5e-05,0.0,0.0,0.0,CIN 82%; BUF 6%; SEA 3%
18004,SYNTH-01772,SYNTH-01772,0,32,5e-05,0.0,0.0,0.0,CIN 73%; BUF 8%; SEA 4%
18005,SYNTH-01771,SYNTH-01771,0,32,5e-05,0.0,0.0,0.0,CIN 76%; BUF 8%; SEA 3%
18006,SYNTH-01770,SYNTH-01770,0,32,5e-05,0.0,0.0,0.0,CIN 80%; BUF 7%; SEA 3%
18007,SYNTH-01769,SYNTH-01769,0,32,5e-05,0.0,0.0,0.0,CIN 72%; BUF 8%; SEA 4%
18008,SYNTH-01782,SYNTH-01782,0,32,5e-05,0.0,0.0,0.0,CIN 79%; BUF 6%; SEA 3%
18009,SYNTH-01816,SYNTH-01816,0,32,5e-05,0.0,0.0,0.0,CIN 73%; BUF 8%; SEA 4%
18010,SYNTH-01815,SYNTH-01815,0,32,5e-05,0.0,0.0,0.0,CIN 77%; BUF 8%; SEA 3%
18011,SYNTH-01814,SYNTH-01814,0,32,5e-05,0.0,0.0,0.0,CIN 81%; BUF 7%; SEA 3%
18012,SYNTH-01813,SYNTH-01813,0,32,5e-05,0.0,0.0,0.0,CIN 82%; BUF 6%; SEA 3%
18013,SYNTH-01812,SYNTH-01812,0,32,5e-05,0.0,0.0,0.0,CIN 83%; BUF 6%; SEA 3%
18014,SYNTH-01811,SYNTH-01811,0,32,5e-05,0.0,0.0,0.0,CIN 80%; BUF 6%; SEA 3%
18015,SYNTH-01810,SYNTH-01810,0,32,5e-05,0.0,0.0,0.0,CIN 85%; BUF 6%; SEA 2%
18016,SYNTH-01809,SYNTH-01809,0,32,5e-05,0.0,0.0,0.0,CIN 76%; BUF 8%; SEA 3%
18017,SYNTH-01808,SYNTH-01808,0,32,5e-05,0.0,0.0,0.0,CIN 77%; BUF 7%; SEA 3%
18018,SYNTH-01807,SYNTH-01807,0,32,5e-05,0.0,0.0,0.0,CIN 75%; BUF 9%; SEA 3%
18019,SYNTH-01793,SYNTH-01793,0,32,5e-05,0.0,0.0,0.0,CIN 84%; BUF 6%; SEA 2%
18020,SYNTH-01805,SYNTH-01805,0,32,5e-05,0.0,0.0,0.0,CIN 73%; BUF 8%; SEA 4%
18021,SYNTH-01804,SYNTH-01804,0,32,5e-05,0.0,0.0,0.0,CIN 81%; BUF 6%; SEA 3%
18022,SYNTH-01802,SYNTH-01802,0,32,5e-05,0.0,0.0,0.0,CIN 78%; BUF 7%; SEA 3%
18023,SYNTH-01801,SYNTH-01801,0,32,5e-05,0.0,0.0,0.0,CIN 59%; BUF 10%; SEA 6%
18024,SYNTH-01800,SYNTH-01800,0,32,5e-05,0.0,0.0,0.0,CIN 79%; BUF 6%; SEA 3%
18025,SYNTH-01799,SYNTH-01799,0,32,5e-05,0.0,0.0,0.0,CIN 67%; BUF 8%; SEA 5%
18026,SYNTH-01798,SYNTH-01798,0,32,5e-05,0.0,0.0,0.0,CIN 85%; BUF 6%; SEA 2%
18027,SYNTH-01797,SYNTH-01797,0,32,5e-05,0.0,0.0,0.0,CIN 81%; BUF 6%; SEA 3%
18028,SYNTH-01796,SYNTH-01796,0,32,5e-05,0.0,0.0,0.0,CIN 64%; BUF 9%; SEA 5%
18029,SYNTH-01795,SYNTH-01795,0,32,5e-05,0.0,0.0,0.0,CIN 67%; BUF 9%; SEA 5%
18030,SYNTH-01806,SYNTH-01806,0,32,5e-05,0.0,0.0,0.0,CIN 83%; BUF 6%; SEA 3%
18031,SYNTH-01741,SYNTH-01741,0,32,5e-05,0.0,0.0,0.0,CIN 79%; BUF 7%; SEA 3%
18032,SYNTH-01740,SYNTH-01740,0,32,5e-05,0.0,0.0,0.0,CIN 84%; BUF 6%; SEA 3%
18033,SYNTH-01739,SYNTH-01739,0,32,5e-05,0.0,0.0,0.0,CIN 77%; BUF 7%; SEA 3%
18034,SYNTH-01738,SYNTH-01738,0,32,5e-05,0.0,0.0,0.0,CIN 69%; BUF 9%; SEA 4%
18035,SYNTH-01737,SYNTH-01737,0,32,5e-05,0.0,0.0,0.0,CIN 71%; BUF 8%; SEA 4%
18036,SYNTH-01736,SYNTH-01736,0,32,5e-05,0.0,0.0,0.0,CIN 64%; BUF 9%; SEA 5%
18037,SYNTH-01735,SYNTH-01735,0,32,5e-05,0.0,0.0,0.0,CIN 80%; BUF 7%; SEA 3%
18038,SYNTH-01734,SYNTH-01734,0,32,5e-05,0.0,0.0,0.0,CIN 80%; BUF 6%; SEA 3%
18039,SYNTH-01733,SYNTH-01733,0,32,5e-05,0.0,0.0,0.0,CIN 81%; BUF 7%; SEA 3%
18040,SYNTH-01732,SYNTH-01732,0,32,5e-05,0.0,0.0,0.0,CIN 76%; BUF 8%; SEA 3%
18041,SYNTH-01768,SYNTH-01768,0,32,5e-05,0.0,0.0,0.0,CIN 63%; BUF 10%; SEA 5%
18042,SYNTH-01729,SYNTH-01729,0,32,5e-05,0.0,0.0,0.0,CIN 80%; BUF 6%; SEA 3%
18043,SYNTH-01728,SYNTH-01728,0,32,5e-05,0.0,0.0,0.0,CIN 69%; BUF 9%; SEA 4%
18044,SYNTH-01727,SYNTH-01727,0,32,5e-05,0.0,0.0,0.0,CIN 69%; BUF 9%; SEA 4%
18045,SYNTH-01726,SYNTH-01726,0,32,5e-05,0.0,0.0,0.0,CIN 68%; BUF 8%; SEA 5%
18046,SYNTH-01725,SYNTH-01725,0,32,5e-05,0.0,0.0,0.0,CIN 82%; BUF 6%; SEA 3%
18047,SYNTH-01724,SYNTH-01724,0,32,5e-05,0.0,0.0,0.0,CIN 67%; BUF 9%; SEA 4%
18048,SYNTH-01723,SYNTH-01723,0,32,5e-05,0.0,0.0,0.0,CIN 83%; BUF 6%; SEA 3%
18049,SYNTH-01722,SYNTH-01722,0,32,5e-05,0.0,0.0,0.0,CIN 75%; BUF 7%; SEA 4%
18050,SYNTH-01721,SYNTH-01721,0,32,5e-05,0.0,0.0,0.0,CIN 66%; BUF 11%; SEA 5%
18051,SYNTH-01720,SYNTH-01720,0,32,5e-05,0.0,0.0,0.0,CIN 76%; BUF 9%; SEA 3%
18052,SYNTH-01731,SYNTH-01731,0,32,5e-05,0.0,0.0,0.0,CIN 81%; BUF 5%; SEA 3%
18053,SYNTH-01767,SYNTH-01767,0,32,5e-05,0.0,0.0,0.0,CIN 83%; BUF 6%; SEA 3%
18054,SYNTH-01766,SYNTH-01766,0,32,5e-05,0.0,0.0,0.0,CIN 83%; BUF 6%; SEA 3%
18055,SYNTH-01765,SYNTH-01765,0,32,5e-05,0.0,0.0,0.0,CIN 77%; BUF 8%; SEA 3%
18056,SYNTH-01763,SYNTH-01763,0,32,5e-05,0.0,0.0,0.0,CIN 76%; BUF 7%; SEA 3%
18057,SYNTH-01761,SYNTH-01761,0,32,5e-05,0.0,0.0,0.0,CIN 80%; BUF 7%; SEA 3%
18058,SYNTH-01760,SYNTH-01760,0,32,5e-05,0.0,0.0,0.0,CIN 76%; BUF 6%; SEA 4%
18059,SYNTH-01759,SYNTH-01759,0,32,5e-05,0.0,0.0,0.0,CIN 83%; BUF 6%; SEA 3%
18060,SYNTH-01758,SYNTH-01758,0,32,5e-05,0.0,0.0,0.0,CIN 84%; BUF 6%; SEA 2%
18061,SYNTH-01756,SYNTH-01756,0,32,5e-05,0.0,0.0,0.0,CIN 81%; BUF 7%; SEA 3%
18062,SYNTH-01755,SYNTH-01755,0,32,5e-05,0.0,0.0,0.0,CIN 81%; BUF 7%; SEA 3%
18063,SYNTH-01742,SYNTH-01742,0,32,5e-05,0.0,0.0,0.0,CIN 72%; BUF 6%; SEA 4%
18064,SYNTH-01753,SYNTH-01753,0,32,5e-05,0.0,0.0,0.0,CIN 82%; BUF 6%; SEA 3%
18065,SYNTH-01752,SYNTH-01752,0,32,5e-05,0.0,0.0,0.0,CIN 83%; BUF 6%; SEA 3%
18066,SYNTH-01751,SYNTH-01751,0,32,5e-05,0.0,0.0,0.0,CIN 75%; BUF 8%; SEA 4%
18067,SYNTH-01750,SYNTH-01750,0,32,5e-05,0.0,0.0,0.0,CIN 80%; BUF 7%; SEA 3%
18068,SYNTH-01748,SYNTH-01748,0,32,5e-05,0.0,0.0,0.0,CIN 77%; BUF 7%; SEA 4%
18069,SYNTH-01747,SYNTH-01747,0,32,5e-05,0.0,0.0,0.0,CIN 84%; BUF 6%; SEA 2%
18070,SYNTH-01746,SYNTH-01746,0,32,5e-05,0.0,0.0,0.0,CIN 79%; BUF 7%; SEA 3%
18071,SYNTH-01745,SYNTH-01745,0,32,5e-05,0.0,0.0,0.0,CIN 81%; BUF 7%; SEA 3%
18072,SYNTH-01744,SYNTH-01744,0,32,5e-05,0.0,0.0,0.0,CIN 75%; BUF 8%; SEA 4%
18073,SYNTH-01743,SYNTH-01743,0,32,5e-05,0.0,0.0,0.0,CIN 77%; BUF 8%; SEA 3%
18074,SYNTH-01754,SYNTH-01754,0,32,5e-05,0.0,0.0,0.0,CIN 81%; BUF 7%; SEA 3%
18075,SYNTH-02303,SYNTH-02303,0,32,5e-05,0.0,0.0,0.0,CIN 62%; BUF 9%; SEA 5%
18076,SYNTH-02302,SYNTH-02302,0,32,5e-05,0.0,0.0,0.0,CIN 77%; BUF 7%; SEA 3%
18077,SYNTH-02301,SYNTH-02301,0,32,5e-05,0.0,0.0,0.0,CIN 81%; BUF 6%; SEA 3%
18078,SYNTH-02298,SYNTH-02298,0,32,5e-05,0.0,0.0,0.0,CIN 77%; BUF 6%; SEA 4%
18079,SYNTH-02297,SYNTH-02297,0,32,5e-05,0.0,0.0,0.0,CIN 79%; BUF 7%; SEA 3%
18080,SYNTH-02296,SYNTH-02296,0,32,5e-05,0.0,0.0,0.0,CIN 68%; BUF 8%; SEA 5%
18081,SYNTH-02295,SYNTH-02295,0,32,5e-05,0.0,0.0,0.0,CIN 84%; BUF 7%; SEA 2%
18082,SYNTH-02294,SYNTH-02294,0,32,5e-05,0.0,0.0,0.0,CIN 72%; BUF 7%; SEA 4%
18083,SYNTH-02293,SYNTH-02293,0,32,5e-05,0.0,0.0,0.0,CIN 84%; BUF 6%; SEA 2%
18084,SYNTH-02017,SYNTH-02017,0,32,5e-05,0.0,0.0,0.0,CIN 84%; BUF 6%; SEA 2%
18085,SYNTH-02291,SYNTH-02291,0,32,5e-05,0.0,0.0,0.0,CIN 81%; BUF 6%; SEA 3%
18086,SYNTH-02290,SYNTH-02290,0,32,5e-05,0.0,0.0,0.0,CIN 81%; BUF 6%; SEA 3%
18087,SYNTH-02289,SYNTH-02289,0,32,5e-05,0.0,0.0,0.0,CIN 78%; BUF 7%; SEA 3%
18088,SYNTH-02288,SYNTH-02288,0,32,5e-05,0.0,0.0,0.0,CIN 84%; BUF 6%; SEA 2%
18089,SYNTH-02287,SYNTH-02287,0,32,5e-05,0.0,0.0,0.0,CIN 85%; BUF 6%; SEA 2%
18090,SYNTH-02286,SYNTH-02286,0,32,5e-05,0.0,0.0,0.0,CIN 78%; BUF 7%; SEA 3%
18091,SYNTH-02285,SYNTH-02285,0,32,5e-05,0.0,0.0,0.0,CIN 83%; BUF 6%; SEA 3%
18092,SYNTH-02284,SYNTH-02284,0,32,5e-05,0.0,0.0,0.0,CIN 81%; BUF 6%; SEA 3%
18093,SYNTH-02283,SYNTH-02283,0,32,5e-05,0.0,0.0,0.0,CIN 84%; BUF 6%; SEA 2%
18094,SYNTH-02282,SYNTH-02282,0,32,5e-05,0.0,0.0,0.0,CIN 71%; BUF 9%; SEA 4%
18095,SYNTH-02292,SYNTH-02292,0,32,5e-05,0.0,0.0,0.0,CIN 83%; BUF 6%; SEA 3%
18096,SYNTH-02329,SYNTH-02329,0,32,5e-05,0.0,0.0,0.0,CIN 83%; BUF 7%; SEA 2%
18097,SYNTH-02327,SYNTH-02327,0,32,5e-05,0.0,0.0,0.0,CIN 78%; BUF 7%; SEA 3%
18098,SYNTH-02326,SYNTH-02326,0,32,5e-05,0.0,0.0,0.0,CIN 73%; BUF 7%; SEA 4%
18099,SYNTH-02325,SYNTH-02325,0,32,5e-05,0.0,0.0,0.0,CIN 77%; BUF 7%; SEA 3%
18100,SYNTH-02324,SYNTH-02324,0,32,5e-05,0.0,0.0,0.0,CIN 78%; BUF 8%; SEA 3%
18101,SYNTH-02323,SYNTH-02323,0,32,5e-05,0.0,0.0,0.0,CIN 77%; BUF 7%; SEA 3%
18102,SYNTH-02322,SYNTH-02322,0,32,5e-05,0.0,0.0,0.0,CIN 79%; BUF 7%; SEA 3%
18103,SYNTH-02321,SYNTH-02321,0,32,5e-05,0.0,0.0,0.0,CIN 76%; BUF 8%; SEA 3%
18104,SYNTH-02320,SYNTH-02320,0,32,5e-05,0.0,0.0,0.0,CIN 82%; BUF 7%; SEA 2%
18105,SYNTH-02319,SYNTH-02319,0,32,5e-05,0.0,0.0,0.0,CIN 69%; BUF 7%; SEA 5%
18106,SYNTH-02304,SYNTH-02304,0,32,5e-05,0.0,0.0,0.0,CIN 71%; BUF 9%; SEA 4%
18107,SYNTH-02316,SYNTH-02316,0,32,5e-05,0.0,0.0,0.0,CIN 84%; BUF 6%; SEA 2%
18108,SYNTH-02315,SYNTH-02315,0,32,5e-05,0.0,0.0,0.0,CIN 83%; BUF 6%; SEA 3%
18109,SYNTH-02314,SYNTH-02314,0,32,5e-05,0.0,0.0,0.0,CIN 82%; BUF 6%; SEA 3%
18110,SYNTH-02313,SYNTH-02313,0,32,5e-05,0.0,0.0,0.0,CIN 55%; BUF 10%; SEA 6%
18111,SYNTH-02312,SYNTH-02312,0,32,5e-05,0.0,0.0,0.0,CIN 78%; BUF 7%; SEA 3%
18112,SYNTH-02311,SYNTH-02311,0,32,5e-05,0.0,0.0,0.0,CIN 74%; BUF 7%; SEA 4%
18113,SYNTH-02309,SYNTH-02309,0,32,5e-05,0.0,0.0,0.0,CIN 81%; BUF 7%; SEA 3%
18114,SYNTH-02308,SYNTH-02308,0,32,5e-05,0.0,0.0,0.0,CIN 83%; BUF 6%; SEA 3%
18115,SYNTH-02307,SYNTH-02307,0,32,5e-05,0.0,0.0,0.0,CIN 86%; BUF 6%; SEA 2%
18116,SYNTH-02305,SYNTH-02305,0,32,5e-05,0.0,0.0,0.0,CIN 81%; BUF 6%; SEA 3%
18117,SYNTH-02317,SYNTH-02317,0,32,5e-05,0.0,0.0,0.0,CIN 61%; BUF 9%; SEA 5%
18118,SYNTH-02254,SYNTH-02254,0,32,5e-05,0.0,0.0,0.0,CIN 80%; BUF 6%; SEA 3%
18119,SYNTH-02253,SYNTH-02253,0,32,5e-05,0.0,0.0,0.0,CIN 69%; BUF 8%; SEA 4%
18120,SYNTH-02252,SYNTH-02252,0,32,5e-05,0.0,0.0,0.0,CIN 78%; BUF 6%; SEA 3%
18121,SYNTH-02251,SYNTH-02251,0,32,5e-05,0.0,0.0,0.0,CIN 84%; BUF 6%; SEA 2%
18122,SYNTH-02250,SYNTH-02250,0,32,5e-05,0.0,0.0,0.0,CIN 79%; BUF 6%; SEA 3%
18123,SYNTH-02249,SYNTH-02249,0,32,5e-05,0.0,0.0,0.0,CIN 82%; BUF 6%; SEA 3%
18124,SYNTH-02248,SYNTH-02248,0,32,5e-05,0.0,0.0,0.0,CIN 79%; BUF 6%; SEA 3%
18125,SYNTH-02246,SYNTH-02246,0,32,5e-05,0.0,0.0,0.0,CIN 81%; BUF 6%; SEA 3%
18126,SYNTH-02245,SYNTH-02245,0,32,5e-05,0.0,0.0,0.0,CIN 75%; BUF 8%; SEA 4%
18127,SYNTH-02244,SYNTH-02244,0,32,5e-05,0.0,0.0,0.0,CIN 83%; BUF 6%; SEA 3%
18128,SYNTH-02281,SYNTH-02281,0,32,5e-05,0.0,0.0,0.0,CIN 81%; BUF 6%; SEA 3%
18129,SYNTH-02242,SYNTH-02242,0,32,5e-05,0.0,0.0,0.0,CIN 80%; BUF 7%; SEA 3%
18130,SYNTH-02240,SYNTH-02240,0,32,5e-05,0.0,0.0,0.0,CIN 76%; BUF 6%; SEA 4%
18131,SYNTH-02238,SYNTH-02238,0,32,5e-05,0.0,0.0,0.0,CIN 82%; BUF 7%; SEA 3%
18132,SYNTH-02236,SYNTH-02236,0,32,5e-05,0.0,0.0,0.0,CIN 62%; BUF 9%; SEA 5%
18133,SYNTH-02235,SYNTH-02235,0,32,5e-05,0.0,0.0,0.0,CIN 83%; BUF 6%; SEA 2%
18134,SYNTH-02234,SYNTH-02234,0,32,5e-05,0.0,0.0,0.0,CIN 67%; BUF 9%; SEA 5%
18135,SYNTH-02233,SYNTH-02233,0,32,5e-05,0.0,0.0,0.0,CIN 83%; BUF 6%; SEA 3%
18136,SYNTH-02232,SYNTH-02232,0,32,5e-05,0.0,0.0,0.0,CIN 57%; BUF 10%; SEA 6%
18137,SYNTH-02231,SYNTH-02231,0,32,5e-05,0.0,0.0,0.0,CIN 79%; BUF 7%; SEA 3%
18138,SYNTH-02230,SYNTH-02230,0,32,5e-05,0.0,0.0,0.0,CIN 83%; BUF 6%; SEA 3%
18139,SYNTH-02243,SYNTH-02243,0,32,5e-05,0.0,0.0,0.0,CIN 70%; BUF 8%; SEA 4%
